Year,RespondentID,CollectorID,Department,QUESTION1,QUESTION2,QUESTION3,QUESTION4,QUESTION5,QA7,QA8,QA9,QA10,QA11,QD12,QD13,QD14,QD15,QB16,QC1,QC2,QC3,QC4,QC5,QB17,QB18,QB19,QB20,QB21
2015,3955418099,67563907,Operations,Agree,Agree,Agree,Disagree,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Disagree,Neutral,Poor,Fair,Poor,Fair,Poor,Neutral,Neutral,Strongly Disagree,Neutral,Neutral
2015,3955380216,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Strongly Agree,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Neutral,Agree,Agree,Agree
2015,3954569601,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Agree,Agree,Agree,Strongly Agree
2015,3954550280,67563907,Operations,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Good,Excellent,Excellent,Excellent,Good,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954393990,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3954380265,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3954378302,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Disagree,Disagree,Good,Good,Excellent,Good,Excellent,Agree,Strongly Agree,Agree,Agree,Agree
2015,3954170022,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Good,Good,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3954095533,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Disagree,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Agree,Agree,Agree,Agree
2015,3953264266,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3953249621,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Disagree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Excellent,Fair,Fair,Fair,Excellent,Agree,Neutral,Neutral,Neutral,Neutral
2015,3952486346,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3952474780,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3951770853,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3951694888,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951689708,67563907,Operations,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Disagree,Neutral,Excellent,Good,Good,Good,Good,Agree,Strongly Agree,Strongly Agree,Agree,Agree
2015,3951621979,67563907,Operations,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951429781,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3951421037,67563907,Operations,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3951347326,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3948908543,67563907,Operations,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Neutral,Neutral,Good,Good,Excellent,Good,Excellent,Agree,Strongly Agree,Agree,Agree,Strongly Agree
2015,3947869873,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,Agree,Agree,Neutral,Neutral,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3947398510,67563907,Operations,Agree,Agree,Strongly Agree,Agree,Neutral,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3946286963,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Good,Excellent,Excellent,Excellent,Fair,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3946277632,67563907,Operations,Neutral,Agree,Agree,Agree,Disagree,Disagree,Neutral,Disagree,Neutral,Strongly Disagree,Agree,Strongly Disagree,Agree,Neutral,Strongly Disagree,Excellent,Good,Good,Good,Excellent,Agree,Agree,Strongly Agree,Agree,Agree
2015,3945785194,67563907,Operations,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Excellent,Good,Good,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945693185,67563907,Operations,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3945563588,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Agree,Neutral,Agree,Neutral,Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3944726984,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3944680255,67563907,Operations,Neutral,Neutral,Neutral,Strongly Agree,Neutral,Disagree,Strongly Disagree,Neutral,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Neutral,Neutral,Good,Good,Good,Excellent,Excellent,Strongly Agree,Agree,Agree,Agree,Agree
2015,3943630956,67563907,Operations,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Excellent,Excellent,Excellent,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2015,3943620658,67563907,Operations,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3943532794,67563907,Operations,Neutral,Neutral,Agree,Neutral,Disagree,Disagree,Agree,Agree,Agree,Neutral,Agree,Disagree,Agree,Neutral,Disagree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3943404286,67563907,Operations,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Excellent,Good,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3943382313,67563907,Operations,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Disagree,Good,Good,Good,Good,Fair,Neutral,Agree,Strongly Agree,Strongly Agree,Neutral
2015,3943376596,67563907,Operations,Strongly Disagree,Neutral,Agree,Strongly Disagree,Agree,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3943093923,67563907,Operations,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3943039964,67563907,Operations,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Good,Excellent,Good,Good,Excellent,Agree,Agree,Agree,Strongly Agree,Agree
2015,3943033051,67563907,Operations,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Excellent,Good,Good,Good,Good,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral
2015,3942616284,67563907,Operations,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3940167037,67563907,Operations,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Good,Agree,Agree,Agree,Agree,Agree
2015,3938598362,67563907,Operations,Neutral,Disagree,Neutral,Strongly Agree,Strongly Disagree,Neutral,Neutral,Neutral,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Fair,Fair,Fair,Good,Excellent,Neutral,Strongly Agree,Disagree,Agree,Neutral
2015,3934472806,67563907,Operations,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Neutral,Neutral,Excellent,Good,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3931074689,67563907,Operations,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Agree,Agree,Strongly Disagree,Neutral,Agree,Disagree,Strongly Agree,Agree,Neutral,Good,Good,Good,Good,Good,Agree,Agree,,Agree,Agree
2015,3931062897,67563907,Operations,Neutral,Agree,Agree,Agree,Strongly Disagree,Neutral,Neutral,Agree,Disagree,Disagree,Agree,Strongly Disagree,Disagree,Neutral,Disagree,Good,Good,Good,Good,Good,Agree,Agree,Neutral,Neutral,Neutral
2015,3931017427,67563907,Operations,Neutral,Agree,Agree,Neutral,Strongly Disagree,Disagree,Disagree,Agree,,Neutral,Neutral,,Neutral,Neutral,Strongly Disagree,Fair,Fair,Fair,Fair,Fair,Agree,Agree,Agree,Agree,Agree
2015,3930983010,67563907,Operations,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Neutral,Agree,Neutral,Disagree,Agree,Disagree,Agree,Neutral,Strongly Disagree,Excellent,Good,Good,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,,Strongly Agree
2015,3930645706,67563907,Operations,Neutral,Agree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Agree,Agree,Neutral,Disagree,Agree,Strongly Disagree,Neutral,Neutral,Strongly Disagree,Good,Good,Good,Good,Excellent,Neutral,Agree,Agree,Agree,Agree
2015,3951935461,67563907,Support,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Neutral,Good,Good,Good,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree
2015,3949510909,67563907,Support,Neutral,Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Agree,Neutral,Agree,Good,Good,Good,Good,Good,Agree,Agree,Agree,Strongly Agree,Agree
2015,3949224836,67563907,Support,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,Good,Good,Good,Good,Good,Agree,Agree,Agree,Agree,Agree
2015,3946389008,67563907,Support,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Good,Good,Good,Good,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3945989635,67563907,Support,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Disagree,Fair,Fair,Fair,Fair,Fair,Agree,Agree,Agree,Agree,Agree
2015,3945471881,67563907,Support,Agree,Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Poor,Poor,Poor,Poor,Poor,Neutral,Agree,Disagree,Disagree,Strongly Disagree
2015,3940253299,67563907,Support,Neutral,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Strongly Disagree,Disagree,Neutral,Disagree,Disagree,Neutral,Disagree,Disagree,Fair,Fair,Fair,Fair,Fair,Neutral,Disagree,Strongly Disagree,Neutral,Neutral
2015,3940252700,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Poor,Fair,Poor,Fair,Poor,Disagree,Disagree,Disagree,Disagree,Disagree
2015,3935985605,67563907,Support,Agree,Agree,Agree,Strongly Agree,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Strongly Disagree,Agree,Fair,Fair,Poor,Poor,Fair,Agree,Disagree,Disagree,Agree,Neutral
2015,3935854851,67563907,Support,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Poor,Fair,Poor,Fair,Poor,Neutral,Agree,Agree,Neutral,Neutral
2015,3932091319,67563907,Support,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Neutral,Disagree,Neutral,Agree,Neutral,Strongly Agree,Disagree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Agree,Agree,Disagree,Agree,Agree
2015,3930511501,67563907,Support,Neutral,Agree,Agree,Agree,Neutral,Disagree,Strongly Agree,Agree,Neutral,Agree,,Disagree,Disagree,Neutral,Agree,Excellent,Excellent,Excellent,Good,Good,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3958066100,67563907,Support,Strongly Disagree,,,,,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Poor,Poor,Poor,,,Disagree,Strongly Disagree,,,Strongly Disagree
2015,3946252348,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3937940108,67563907,Support,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2015,3937848263,67563907,Support,Agree,Neutral,Agree,Strongly Agree,Neutral,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Good,Excellent,Good,Good,Excellent,Agree,Agree,Agree,Agree,Agree
2015,3937113514,67563907,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3933419617,67563907,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3930281545,67563907,Support,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3930259225,67563907,Support,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Excellent,Excellent,Excellent,Excellent,Excellent,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
